888889	(1,0)	(0.002581,-2.87192e-18)	(0.0233025,3.98187e-16)	(3.12625e-246,-6.299e-259)	0.002581	0.00249501
909091	(1,0)	(0.00198176,1.22416e-18)	(0.0193982,3.05548e-17)	(3.85629e-243,-8.05572e-256)	0.00198176	0.00191284
929293	(1,0)	(0.00153907,-4.92669e-19)	(0.0133437,1.67934e-17)	(2.56024e-238,-2.85901e-251)	0.00153907	0.00148328
949495	(1,0)	(0.0011876,-1.93471e-18)	(0.0108486,1.8076e-16)	(2.98546e-237,2.44541e-250)	0.0011876	0.00114279
969697	(1,0)	(0.000909177,-1.27017e-19)	(0.0110892,1.35508e-16)	(3.47917e-245,-1.22379e-257)	0.000909177	0.000873517
989899	(1,0)	(0.000695316,-1.15867e-18)	(0.0100191,3.98878e-16)	(9.34794e-254,-5.1409e-266)	0.000695316	0.000667003
1.0101e+06	(1,0)	(0.00052117,1.40395e-18)	(0.00470374,-3.14575e-16)	(7.89896e-253,9.12407e-265)	0.000521169	0.000499163
1.0303e+06	(1,0)	(0.000382591,-5.31622e-19)	(0.00407237,1.27164e-16)	(2.31011e-263,-1.08194e-275)	0.000382591	0.000365859
1.05051e+06	(1,0)	(0.000279423,9.39431e-19)	(0.00352024,-4.57905e-16)	(2.43313e-277,5.8488e-289)	0.000279423	0.000266781
1.07071e+06	(1,0)	(0.000200404,2.40118e-19)	(0.00302916,-9.82814e-17)	(3.81382e-295,1.54497e-307)	0.000200404	0.000191033
1.09091e+06	(1,0)	(0.000140836,3.36831e-20)	(0.00261146,-2.49471e-17)	(3.02789e-317,-0)	0.000140836	0.000134037
1.11111e+06	(1,0)	(9.86269e-05,2.61432e-19)	(0.00226485,-1.42093e-16)	(0,0)	9.86269e-05	9.37162e-05
1.13131e+06	(1,0)	(6.80191e-05,1.58513e-19)	(0.00197641,-8.12862e-17)	(0,0)	6.8019e-05	6.45292e-05
1.15152e+06	(1,0)	(4.58983e-05,-4.16377e-20)	(0.00173333,2.35421e-17)	(0,0)	4.58983e-05	4.34738e-05
1.17172e+06	(1,0)	(3.07386e-05,-1.99697e-20)	(0.00152807,1.06336e-17)	(0,0)	3.07386e-05	2.90681e-05
1.19192e+06	(1,0)	(2.01577e-05,-4.57133e-20)	(0.00135683,7.00777e-17)	(0,0)	2.01578e-05	1.90314e-05
1.21212e+06	(1,0)	(1.27936e-05,3.03417e-20)	(0.0012152,-7.56406e-17)	(0,0)	1.27936e-05	1.20591e-05
1.23232e+06	(1,0)	(7.98444e-06,-1.40805e-20)	(0.00109911,6.75377e-17)	(0,0)	7.98444e-06	7.51378e-06
1.25253e+06	(1,0)	(4.88018e-06,-1.87687e-21)	(0.00100603,8.61607e-18)	(0,0)	4.88018e-06	4.58496e-06
1.27273e+06	(1,0)	(2.89704e-06,-2.24719e-21)	(0.000933053,3.53845e-17)	(0,0)	2.89704e-06	2.71728e-06
1.29293e+06	(1,0)	(1.69639e-06,1.0118e-21)	(0.000877221,-3.82709e-17)	(0,0)	1.69639e-06	1.58848e-06
1.31313e+06	(1,0)	(9.77871e-07,-9.30272e-22)	(0.000837405,3.8699e-17)	(0,0)	9.77871e-07	9.1413e-07
1.33333e+06	(1,0)	(5.50948e-07,1.45184e-21)	(0.000812069,-5.6435e-17)	(0,0)	5.50948e-07	5.14165e-07
1.35354e+06	(1,0)	(3.0951e-07,9.19491e-22)	(0.000799135,-6.46166e-17)	(0,0)	3.0951e-07	2.88354e-07
1.37374e+06	(1,0)	(1.74981e-07,2.52761e-22)	(0.000800088,-2.65961e-17)	(0,0)	1.74981e-07	1.62741e-07
1.39394e+06	(1,0)	(9.89477e-08,-3.30952e-22)	(0.000818073,5.65136e-17)	(0,0)	9.89477e-08	9.18666e-08
1.41414e+06	(1,0)	(5.62631e-08,3.30085e-23)	(0.00085556,-3.82949e-17)	(0,0)	5.62631e-08	5.21456e-08
1.43434e+06	(1,0)	(3.19028e-08,2.29784e-23)	(0.000920039,-2.85708e-17)	(0,0)	3.19028e-08	2.95163e-08
1.45455e+06	(1,0)	(1.76971e-08,-2.21187e-23)	(0.00102555,-8.77853e-19)	(0,0)	1.76971e-08	1.63444e-08
1.47475e+06	(1,0)	(9.61851e-09,2.37239e-23)	(0.0011902,-8.10824e-17)	(0,0)	9.61851e-09	8.86754e-09
1.49495e+06	(1,0)	(5.14346e-09,4.57951e-25)	(0.00145207,3.16187e-17)	(0,0)	5.14345e-09	4.7334e-09
1.51515e+06	(1,0)	(2.69214e-09,5.88867e-24)	(0.00189491,-6.85897e-17)	(0,0)	2.69214e-09	2.47305e-09
1.53535e+06	(1,0)	(1.38155e-09,-1.528e-24)	(0.00267109,2.63591e-17)	(0,0)	1.38155e-09	1.26682e-09
1.55556e+06	(1,0)	(6.95692e-10,-7.3208e-25)	(0.00407736,6.54303e-17)	(0,0)	6.95692e-10	6.36754e-10
1.57576e+06	(1,0)	(3.45061e-10,-1.86333e-25)	(0.00671241,2.38329e-16)	(0,0)	3.45061e-10	3.15248e-10
1.59596e+06	(1,0)	(1.73557e-10,2.47983e-25)	(0.0113894,-5.43543e-16)	(0,0)	1.73557e-10	1.58268e-10
1.61616e+06	(1,0)	(9.31872e-11,7.41006e-26)	(0.0177926,-4.06579e-16)	(0,0)	9.31872e-11	8.48199e-11
1.63636e+06	(1,0)	(5.62438e-11,-6.22456e-25)	(0.022253,6.70391e-15)	(0,0)	5.62438e-11	5.10978e-11
1.65657e+06	(1,0)	(3.88624e-11,-9.73114e-27)	(0.0207513,1.77429e-16)	(0,0)	3.88624e-11	3.52402e-11
1.67677e+06	(1,0)	(2.97182e-11,5.66555e-26)	(0.0152458,-1.47526e-15)	(0,0)	2.97182e-11	2.68972e-11
1.69697e+06	(1,0)	(2.38313e-11,-2.62768e-26)	(0.0100527,1.79799e-16)	(0,0)	2.38313e-11	2.1528e-11
1.71717e+06	(1,0)	(1.92279e-11,6.05373e-28)	(0.00664997,-1.28404e-16)	(0,0)	1.92279e-11	1.73362e-11
1.73737e+06	(1,0)	(1.52904e-11,-5.41529e-26)	(0.00459885,6.15723e-16)	(0,0)	1.52904e-11	1.37594e-11
1.75758e+06	(1,0)	(1.19871e-11,-2.25746e-27)	(0.0033435,1.72773e-16)	(0,0)	1.19871e-11	1.0766e-11
1.77778e+06	(1,0)	(9.23371e-12,-3.02637e-26)	(0.00260471,2.76218e-16)	(0,0)	9.23371e-12	8.27694e-12
1.79798e+06	(1,0)	(6.87621e-12,1.48064e-26)	(0.00218351,-1.23402e-16)	(0,0)	6.87621e-12	6.15165e-12
1.81818e+06	(1,0)	(4.93588e-12,6.85438e-27)	(0.00192037,-8.51157e-17)	(0,0)	4.93588e-12	4.40708e-12
1.83838e+06	(1,0)	(3.43481e-12,-5.65581e-27)	(0.00175636,1.37557e-16)	(0,0)	3.43481e-12	3.06076e-12
1.85859e+06	(1,0)	(2.32956e-12,1.85063e-27)	(0.00166607,-3.61477e-17)	(0,0)	2.32956e-12	2.07175e-12
1.87879e+06	(1,0)	(1.5775e-12,-1.69889e-27)	(0.00159448,6.30179e-17)	(0,0)	1.5775e-12	1.40012e-12
1.89899e+06	(1,0)	(1.0852e-12,2.9657e-28)	(0.00154578,-1.88185e-17)	(0,0)	1.0852e-12	9.61249e-13
1.91919e+06	(1,0)	(7.48418e-13,-1.33059e-27)	(0.00152807,5.60203e-17)	(0,0)	7.48417e-13	6.61603e-13
1.93939e+06	(1,0)	(5.15467e-13,2.55748e-28)	(0.00153775,-2.08887e-17)	(0,0)	5.15468e-13	4.54757e-13
1.9596e+06	(1,0)	(3.56109e-13,1.26196e-27)	(0.00157859,-1.62921e-16)	(0,0)	3.56109e-13	3.13531e-13
1.9798e+06	(1,0)	(2.44429e-13,7.60122e-28)	(0.00165375,-9.67041e-17)	(0,0)	2.44429e-13	2.14768e-13
2e+06	(1,0)	(1.68215e-13,-2.80636e-28)	(0.00174076,9.01615e-17)	(0,0)	1.68215e-13	1.47501e-13
