(1,0)	(0.0050388,3.16132e-18)	(0.0143467,-4.9872e-17)	0.0050388	0.00428221
(1,0)	(0.00387947,3.00001e-19)	(0.012089,4.83661e-17)	0.00387947	0.00326636
(1,0)	(0.00299173,-8.13663e-19)	(0.010291,-3.20912e-17)	0.00299173	0.00249501
(1,0)	(0.00231611,4.0547e-18)	(0.00882817,-7.36419e-17)	0.00231611	0.00191284
(1,0)	(0.00181395,3.34894e-18)	(0.00771826,-6.11503e-17)	0.00181395	0.00148328
(1,0)	(0.00141183,-3.73313e-19)	(0.00677099,6.45698e-18)	0.00141183	0.00114279
(1,0)	(0.0010904,8.95088e-20)	(0.00660319,-1.00732e-17)	0.0010904	0.000873517
(1,0)	(0.000841446,-1.81497e-18)	(0.00568118,7.02229e-17)	0.000841446	0.000667003
(1,0)	(0.000636521,3.13146e-19)	(0.00486444,-1.56084e-17)	0.000636521	0.000499163
(1,0)	(0.000471667,-3.94482e-19)	(0.00414209,1.83177e-17)	0.000471667	0.000365859
(1,0)	(0.000347778,1.20801e-18)	(0.00353158,-7.61336e-17)	0.000347778	0.000266781
(1,0)	(0.000251852,-2.18943e-19)	(0.0029879,5.81471e-19)	0.000251852	0.000191033
(1,0)	(0.000178735,-1.65528e-19)	(0.00249391,8.92613e-18)	0.000178735	0.000134037
(1,0)	(0.000126417,1.77089e-19)	(0.00206602,-9.95492e-18)	0.000126417	9.37162e-05
(1,0)	(8.80671e-05,3.54254e-20)	(0.00169306,3.43157e-19)	8.80671e-05	6.45292e-05
(1,0)	(6.00364e-05,6.05199e-20)	(0.00137737,-1.26364e-17)	6.00364e-05	4.34738e-05
(1,0)	(4.06258e-05,-9.73209e-21)	(0.00112493,-3.87633e-18)	4.06258e-05	2.90681e-05
(1,0)	(2.69226e-05,-7.46157e-21)	(0.000913451,2.33429e-18)	2.69227e-05	1.90314e-05
(1,0)	(1.72694e-05,1.70993e-20)	(0.000730012,-2.68664e-18)	1.72694e-05	1.20591e-05
(1,0)	(1.0894e-05,-1.42515e-20)	(0.000576127,5.81481e-18)	1.0894e-05	7.51378e-06
(1,0)	(6.73103e-06,1.43555e-21)	(0.000447992,9.52366e-19)	6.73104e-06	4.58496e-06
(1,0)	(4.03969e-06,-2.43126e-21)	(0.000345423,1.95289e-18)	4.03969e-06	2.71728e-06
(1,0)	(2.39173e-06,1.45244e-21)	(0.000268297,6.46837e-19)	2.39173e-06	1.58848e-06
(1,0)	(1.39413e-06,4.26543e-22)	(0.000209483,-7.53354e-19)	1.39413e-06	9.1413e-07
(1,0)	(7.94342e-07,2.23079e-21)	(0.00016404,-2.00459e-18)	7.94342e-07	5.14165e-07
(1,0)	(4.51317e-07,7.03479e-22)	(0.00013006,-1.10637e-18)	4.51317e-07	2.88354e-07
(1,0)	(2.58077e-07,9.23861e-23)	(0.000104839,-5.34436e-19)	2.58077e-07	1.62741e-07
(1,0)	(1.47625e-07,-5.12828e-23)	(8.6795e-05,-2.66474e-19)	1.47625e-07	9.18666e-08
(1,0)	(8.49234e-08,6.95237e-23)	(7.47457e-05,-4.36747e-19)	8.49234e-08	5.21456e-08
(1,0)	(4.87231e-08,3.82323e-23)	(6.6437e-05,-6.39251e-19)	4.87231e-08	2.95163e-08
(1,0)	(2.73504e-08,-4.94009e-23)	(6.04555e-05,2.52652e-19)	2.73504e-08	1.63444e-08
(1,0)	(1.50444e-08,2.16596e-23)	(5.63597e-05,-5.52136e-19)	1.50444e-08	8.86754e-09
(1,0)	(8.14291e-09,-1.34902e-23)	(5.37595e-05,5.06579e-19)	8.14291e-09	4.7334e-09
(1,0)	(4.31448e-09,-4.8928e-24)	(5.33237e-05,-7.89068e-20)	4.31448e-09	2.47305e-09
(1,0)	(2.24154e-09,1.57723e-25)	(5.61858e-05,1.99033e-19)	2.24154e-09	1.26682e-09
(1,0)	(1.14285e-09,4.78276e-25)	(6.28095e-05,6.56202e-20)	1.14285e-09	6.36754e-10
(1,0)	(5.73978e-10,-1.8817e-25)	(7.44788e-05,-1.82385e-19)	5.73978e-10	3.15248e-10
(1,0)	(2.92355e-10,4.83665e-25)	(9.26256e-05,-6.07274e-19)	2.92355e-10	1.58268e-10
(1,0)	(1.58979e-10,1.07257e-26)	(0.00011363,4.54979e-19)	1.58979e-10	8.48199e-11
(1,0)	(9.71908e-11,-7.35173e-25)	(0.000128521,8.36287e-18)	9.71909e-11	5.10978e-11
(1,0)	(6.80303e-11,4.24487e-26)	(0.000130678,-2.70913e-19)	6.80303e-11	3.52402e-11
(1,0)	(5.27076e-11,-2.99348e-26)	(0.000120697,1.75073e-18)	5.27076e-11	2.68972e-11
(1,0)	(4.28288e-11,-8.96371e-26)	(0.000106307,1.73055e-18)	4.28288e-11	2.1528e-11
(1,0)	(3.50197e-11,-1.33648e-26)	(9.44175e-05,-4.13862e-19)	3.50197e-11	1.73362e-11
(1,0)	(2.82254e-11,-7.27654e-26)	(8.48678e-05,1.86203e-18)	2.82254e-11	1.37594e-11
(1,0)	(2.24301e-11,-2.61909e-26)	(7.67638e-05,4.31285e-19)	2.24301e-11	1.0766e-11
(1,0)	(1.7516e-11,-2.33151e-26)	(7.18883e-05,9.54809e-19)	1.7516e-11	8.27694e-12
(1,0)	(1.3225e-11,1.86501e-26)	(6.96126e-05,-4.93129e-19)	1.3225e-11	6.15165e-12
(1,0)	(9.626e-12,7.71113e-27)	(6.76803e-05,-7.85678e-19)	9.626e-12	4.40708e-12
(1,0)	(6.79312e-12,-4.8847e-27)	(6.62147e-05,8.13701e-19)	6.79311e-12	3.06076e-12
(1,0)	(4.67279e-12,-1.51755e-27)	(6.53843e-05,1.84039e-19)	4.67279e-12	2.07175e-12
(1,0)	(3.20968e-12,-8.38206e-27)	(6.43221e-05,6.51287e-19)	3.20968e-12	1.40012e-12
(1,0)	(2.23998e-12,-1.23728e-27)	(6.48913e-05,-6.75494e-20)	2.23999e-12	9.61249e-13
(1,0)	(1.56738e-12,-5.00653e-28)	(6.76955e-05,1.48703e-19)	1.56737e-12	6.61603e-13
(1,0)	(1.0954e-12,-8.04143e-28)	(7.25405e-05,6.91151e-19)	1.0954e-12	4.54757e-13
(1,0)	(7.67987e-13,9.35989e-28)	(8.01353e-05,-6.01537e-19)	7.67986e-13	3.13531e-13
(1,0)	(5.35019e-13,-5.9938e-29)	(9.03447e-05,-5.37853e-19)	5.35019e-13	2.14768e-13
(1,0)	(3.73742e-13,-2.36588e-28)	(0.000101922,7.68008e-19)	3.73742e-13	1.47501e-13
