(1,0)	(1.79851e-11,-4.31846e-26)	(0.000127652,5.48036e-18)	1.79851e-11	1.37594e-11
(1,0)	(1.41435e-11,-5.32176e-27)	(0.000115531,7.57978e-19)	1.41435e-11	1.0766e-11
(1,0)	(1.09286e-11,-1.57575e-26)	(0.000108099,3.2646e-18)	1.09286e-11	8.27694e-12
(1,0)	(8.16368e-12,2.24347e-26)	(0.000104833,-2.49315e-18)	8.16368e-12	6.15165e-12
(1,0)	(5.87826e-12,4.1193e-27)	(0.000102998,-2.0914e-18)	5.87826e-12	4.40708e-12
(1,0)	(4.10334e-12,-2.84611e-27)	(0.00010224,2.87883e-18)	4.10334e-12	3.06076e-12
(1,0)	(2.79166e-12,-3.60538e-27)	(0.000103205,1.66877e-18)	2.79166e-12	2.07175e-12
(1,0)	(1.89634e-12,-4.50622e-27)	(0.000104175,3.47554e-18)	1.89634e-12	1.40012e-12
(1,0)	(1.30863e-12,1.7063e-27)	(0.000106724,-1.83885e-18)	1.30863e-12	9.61249e-13
(1,0)	(9.05343e-13,-1.44348e-27)	(0.000112666,2.26117e-18)	9.05342e-13	6.61603e-13
(1,0)	(6.25507e-13,6.09356e-28)	(0.00012297,-1.07857e-19)	6.25508e-13	4.54757e-13
(1,0)	(4.3349e-13,1.20118e-27)	(0.000139006,-6.03173e-18)	4.33489e-13	3.13531e-13
(1,0)	(2.98481e-13,1.54874e-28)	(0.000162043,-1.12661e-18)	2.98481e-13	2.14768e-13
(1,0)	(2.06062e-13,-3.22518e-28)	(0.000190468,5.74233e-18)	2.06062e-13	1.47501e-13
